text,is_desc
"Florida, U.S.A. (Ktikenthal, 1935-1936; Koyama, 1985; Carter et al., 1996). It is a robust plant to 1.5 m high and in its habit and general inflorescence pattern resembles the tropical species C. imbricatus Retz. Both taxa were placed in section Exaltati Benth. by Kiikenthal (1935-1936). Its size in combination with other characters make C. imbricatus a striking plant in the field: broad bracts and leaf blades (to 15 mm wide) with contrasting surfaces (adaxial light green, abaxial glaucous), and a branched inflorescence with spikes of densely clustered golden-brown spikelets (Carter et al., 1996).
Although it seems to be more clearly allied with subgenus Cyperus (Ktikenthal, 1935-1936; Koyama, 1985), it has characteristics that seem to defy placement there: namely, a bicarpellate gynoecium with two stigmas and a lenticular achene with face adjacent to rachilla. When taken alone, the gynoecium and fruit characteristics seem to indicate a relationship with subgenus Juncellus (Clarke, 1908); however, both biand trigynous pistils have been found in the same inflorescence (Koyama, 1985), which supports inclusion in subgenus Cyperus. In central Florida, where this emergent aquatic sedge was probably introduced with nursery stock used to revegetate a reclamation wetland in an abandoned phosphate pit, C. alopecuroides exhibits invasive characteristics, forming extensive stands in shallow water and floating mats (Carter et al., 1996).
According to Kantor (1999), C. alopecuroides was cultivated by the ancient Egyptians and its inflorescence was widely depicted in one of the characteristic motifs of their decorative art. Additional research on C. alopecuroides is needed to understand better its potential for becoming an invasive weed and its phylogenetic relationships.",0
"Cyperus odoratus is widely distributed in tropical and subtropical regions around the world (Kiikenthal, 1935-1936; Kern, 1974) and is generally found in disturbed hydric soils and wetlands. It is frequently cited as a weed and has been listed as a pest of rice (Appendix 2). In the southeastern U.S.A., C. odoratus is commonly found in wet disturbed sites, e.g., ditches, stream banks, swamps, wetlands, and edges of ponds, but it is not of major economic importance. Cyperus odoratus is classified in subgenus Diclidium (Schrad. ex Nees) C. B.
Clarke [= Torulinium] characterized by spikelets that disarticulate into one-fruited segments (Kiikenthal,",0
"Bailey, 1935; Bailey & Bailey, 1976; Everett, 1980-1982; Greenlee & Fell, 1992; Wilson, 1993; Brickell & Zuk, 1997; Turner & Wasson, 1998; Darke, 1999 contaminant of nursery stock Carter et al., 1996 garden escape, naturalized Bailey, 1935; Kern, 1974; Bailey & Bailey, ornamental ornamental erosion control 1976; Brickell & Zuk, 1997; Everett, 19801982; Burkill, 1985; Koyama, 1985; Wagner et al., 1990; Greenlee & Fell, 1992; Huxley, 1992; Sell & Murrell, 1996; Turner & Wasson, 1998; Darke, 1999",0
"Habitat aquatic aquatic biotypes, rice fields rice fields field borders, pastures, roadsides, wet clay soils crops, sandy soil, waste places gardens, waste places aquatic biotypes, rice fields aquatic biotypes, rice fields, waste places rice fields grasslands, waste places cultivated fields, waste places, wet places unspecified aquatic biotypes, crops, rice fields rice fields ditches, irrigated cultivation, open wet ground, rice fields crops grasslands, rice fields rice fields 8] Distribution? NA AFR, ASI, EUR, IND, NA, PI, SA AFR, ASI, IND NA AUS, CAR, NA, SA AUS, Pl AFR, ASI, AUS, IND, NA, PI, SA AFR, ASI, EUR, IND, NA, PI, SA ASI, IND AFR, ASI, IND, SA ASI ASI, IND AFR, ASI, AUS, IND, NA, SA ASI, IND, PI ASI, AUS, IND AFR AFR, ASI, AUS, IND ASI",0
"Cyperus alopecuroides Rottb., C. distans L.f., C. prolifer Lam., and C. sphacelatus Rottb. are reported new to Florida. All four taxa are exotic weeds and appear to be naturalized. Cyperus alopecuroides, C. distans, C. sphacelatus are newly introduced, and C. prolifer is apparently recently naturalized. This report of C. alopecuroides is the second for the western hemisphere. General distributional data and pest potential are discussed. Each taxon is compared with similar species, and collection data are given.",0
"In the past decade a number of Cyperus species have been reported new to Florida: C. difformis L., C. echinatus (L.) Wood, C. entrerzanus Bockeler, C.
hystricinus Fernald, C. pilosus Vahl, and C. reflexus Vahl (Burkhalter 1984, 1985; Carter 1988, 1990; Carter & Jones 1991; Anderson 1991). Recently, specimens from central and southern Florida have been identified as Cyperus alopecuroides Rottb., C. distans L.£., C. prolifer Lam., and C. sphacelatus Rottb.
Cyperus alopecuroides, C. distans, and C. sphacelatus are apparently casual introductions, and C. prolifer is likely an escape from cultivation. All four species are weeds (Reed 1977; Haffliger et al. 1982) with potential to become pests in other subtropical areas of the southeastern United States, and all appear to be naturalized in Florida. None has previously been reported from Florida (Ward 1968; Long & Lakela 1971; Godfrey & Wooten 1979; Wunderlin 1982; Clewell 1985), and only C. distans (Small 1933; Kiikenthal 1935; Radford, Ahles & Bell 1968; Beal 1977; Kartesz 1994) and C.
sphacelatus (Mohr 1901; McGivney 1938) have previously been reported from the United States.",0
"In habit and general inflorescence pattern, C. alopecuorides resembles the tropical species C. imbricatus Retz., and both taxa were placed in section Exaltati by Kiikenthal (1935). Its foliage and stout reddish base somewhat resemble those of C. erythrorhizos Muhl. Cyperus alopecuroides is a robust aquatic to 1.5 m high. Its size in combination with other characters make it a striking plant in the field: broad bracts and leaf blades (to 15 mm wide) with contrasting surfaces (adaxial light-green, abaxial glaucous), and a branched inflorescence with spikes of densely clustered golden-brown spike-",0
"276 Sipa 17(1) lets. Although its affinities are clearly with subgenus Cyperus (Kiikenthal 1935; Koyama 1985), it has characteristics that seem to defy placement there: namely, a bicarpellate gynoecium with two stigmas and a lenticular achene with face adjacent to rachilla. When taken alone, the gynoecium and fruit characteristics seem to indicate a relationship with subgenus Juncellus (Clarke 1908). However, Koyama (1985) has observed both biand trigynous pistils in the same inflorescence, and this, in combination with other characteristics, supports inclusion of C. alopecuroides in subgenus Cyperus. Illustrations of C. a/opecuroides are in Haffliger et al. (1982, p.
A6: as Juncellus alopecuroides) and Haines & Lye (1983, p. 181, Fig. 348).",0
"In Florida, C. alopecuroides was growing as an emergent in a reclamation wetland in an abandoned phosphate pit, where it was locally abundant in floating mats and was less common in shallow water along the wetland edges. Associated taxa include Eleocharis interstincta (Vahl) R. & S., Sagittaria sp., and Scirpus californicus (Meyer) Steud. This exotic Cyperus may have been introduced as a contaminant in nursery stock used for revegetation and has probably been in place at least two years (Tom Nix, IHS Environmental Consulrants, pers. comm. 1994). Several hundred plants were observed 1n an area of about six ha. The plant’s ability to form extensive stands and floating mats here suggests invasive potential should it escape from the reclamation site. Close monitoring is called for in the area. The following data are for first collections from Florida and the United States.",0
"Voucher specimens: U.S.A. FLORIDA. Polk Co.: ca. 3 mi W of Fort Meade, N from county road 630 on dirt road by Tiger Bay, reclamation wetland #SP-6 on U.S. Agrichem property, NW 1/4 Sec 30, T31S R25E, 15 Sep 1993, T. Nix with M. Phillips s.n. (FSU, fragment and photocopy at VSC); 11 Feb 1994, Carter 11605 with Mears & Phillips (PSU, SWSL, VSC, others to be distributed); 24 May 1995, Burks 1018 with Nix, Phillips & Frester FSU, VSC).",0
"Cyperus distans is a pantropical weed inhabiting marshes, canal banks and ditches in Africa, India, Sri Lanka, southeastern Asia, Malaysia, southern China, the Philippines, the Caribbean islands, central America, Mexico, and tropical South America (Clarke 1900; Uittien 1932; Kiikenthal 1935: Koyama 1985; Adams 1994; Tucker 1994). Cyperus distans is rare in southeastern United States, where it has been reported from coastal North Carolina (Kiikenthal 1935; McGivney 1938; Radford, Ahles & Bell 1968; Beal 1977) and from Georgia (Small 1933; Kiikenthal 1935; Beal 1977). The citations of C. distans from Georgia are doubtful; neither have we seen specimens nor was it reported by Jones & Coile (1988).",0
"Cladium jamaicense Crantz Inst. Rei Herb. 1: 362. 1766; Cladium mariscus (L.) Pohl subsp. jamaicense (Crantz) Kuk., Repert.
Spec. Nov. Regni Veg. Beih. 40: 523. 1938; Mariscus jamaicensis (Crantz) Britton in J.K. Small, Fl. Miami 3. 1913. Lectotype: Jamaica. Browne s.n. (LINN 68.2), designated by McVaugh, FI.
Novo-Galiciana 13: 268. 1993.",0
"one particular district. The same species occur again and again in different parts, both near the beach and towards the interior.
Sporobolus pungens usually occurs near the mouths of rivers, but the others are more widely distributed. The grasses collected are as follows: Tvicholaena rosea, T. setifolia, Sporobolus indicus, Eleusine indica, Anthistiria imberbis, Aristida junciformis, Andropogon hirtus, A. halpense, A. filipendulis, A. ceresiaeformis, A. appendiculatus, Digitaria sanguinalis, Andropogon nardus, Imperata arundinaceae, Panicum laticomum, P. leavifolium, Digitaria horizontalis, D. eriantha, Urelytrum squarrosum, Digitaria ternata, Setaria aurea, S. sulcata, S. verticillata, Pennisetum natalense, Hiburus alopecuroides, Chloris gayana, C. pyenothria, Cynodon dactylon, Kragrostis chloromelas, Diplachne fusca, Sporobolus rehmanni, S. centrifugens, Hragrostis brizoides, Oplismenus africanus, Paspalum distichum, Digitaria diversinervis, Stenotraphrum glabrum, Dactylectenium aegyptiacum, Agrostis verticulata, Panicum maximum and P. interruptum.",0
"In moist places and near pools many genera and species belonging to the orders Cyperaceae and Juncaceae are found, and following have been collected: Bulbostylis humilis, Cyperus albostriatus, C'. texilis, C. isocladus, C. compressus, C. distans, C.
natalensis, Kyllinga melanosperma, K. alba, Xyris natalensis, Ficinia lacinata, Fuirena glabra, Scleria meyeriana, Pycreus flavescens, P. ferrugineus, P. polystachya, Fimbristylis complanatus, ieee macer, S. prolifer, B. zeyheria, Maricus sieberianus, Bulbostylis hirkw, Shia oxycarpa, J. lomatophylla and Juncus sp.",0
"As this survey was done during the months of March, April and May, it is quite possible that many plants occurring in this district have been omitted, especially those which appear only for a short time when flowering. All the plants mentioned were observed by me personally, and every endeavour was made to make the list as complete as possible.",0
"Cyperus levigatus, var. albidus, Boeck., 121.
longus, Linn., forma microstachya, 12].
malaccensis, Lam., 396.
pilosus, Vahl, 396.
polystachyus, Jotth., 395.
procerus, Jtotth., 396, pulcherrimus, Willd., 396, pungens, Boeck., 121; mentioned, 4.
rotundus, Linn., 121, 396.
stoloniferus, Retz., 396, turgidulus, 0. B. Clarke, 396.
Zollingeri, Steud., 396.
Cyrtandra oblongifolia, C. B. Clarke, mentioned, 331. .
pilosa, Blume, 331.
suffruticosa, idl.*, 330.
CyrrtanprE#, Malayan, 327.
Cyrtoceras reflexum, Benn. (misprinted Crytoceras), 321.
Cyrtophyllum fragrans, Blume, 268, 323.",0
"Coceinra Page Schimperi, Naud. ..... 0.0.04. a Cochlospermum niloticum, Oliy. .......+.44. 30 Coffea arabina, Land... cud. wes 87 Coldenia procumbens, Linn. .....+.00+ 114 Coleus barbatus, Benth. ............ 137 lanuginosus, Hochst. ........ 137 latifolius, Hochst............. 137 Colocasia antiquorum, Schott .......... 159 GOMBRETACER i sssceee civves 70 Combretum adenogonium, Steud........... 71 capituliflorum, Fenzl ........ 70 collinum, Fresen. .........68. 71 constrictum, Laws. .......... 70 eleagnifolium, Planch......... 71 glutinosum, Guill. et Perr. .... 71 holosericeum, Sond. .......... 71 Petitianum, Rich............. 71 reticulatum, Fresen........... 71 Commelyna communis, Zinn. ......5..00. 163 datafolia, Hochst: <. si. eee 8S 163 nigritana, Benth. ............ 163 COMMELYNACER ..........06.. 162 SOMPORITR, .,....0.. ste eed 89 Conocarpus letocarpa, DC, i x0s3, cceanases 72 parvifolius, Hochst. .......-.. 72 Schimpert, Hochst. .......... 72 CONVOLVULACE® ............ 114 Convolvulus commatophyllus, Steud, ...... 116 malvaceus, Oliv. ...... 0.045. 117 Conyza Maypeers, Adon, .....- 9518 eus 94 etenoptera, Kunth............ 94 echtovdes, A. Rich...........+. 94 Corchorus antichorus, Reusch,.......... 41 Fruticulosus, Vis, ... 16. eee 41 microphyllus, Fresen. .......- 41 serrefolius, DO. ... 2. eee es 41 try yells on. os ss « 4] Ornlaris, Linn, 6 ies os es 41 Cordyla Mn og... cad 63 Richard, Planch,............ 63 Coreopsis (iran, Cie ok. 6 oe 8 98 EE ee ee pe uerer 99 Coronoca Kotschyi, Benth. .........4.. 98 Cotula abyssinica, Sch. Bip.......... 99 Cotyliscus niloticus, Desy, ...< ss 5% srl 27 Courbonia decumbens, Brongn......-.+++ 29 ORABSULACER .......300. 253% 70 Crateva means, DO... 5 isdn 10-48% 30 guineensis, Sch. et Thonn. .... 30 EM Ig 6s vn ASS vas So 30 religiosa, Forst..........++++: 30 rinum Broussonetti, Herb. .......... 156 yuccrefolium, Salisb........... 156 Crossandra nilotica, Okie, .ieiaill, adevus 128 Crossopteryx febrifuga, Benth. ,........4.. 82",0
"Crossopte: P.
canara Brandl 2.04 8 ""Bo Crotalaria acutifolia, Steud. ..........%6 51 calycina, Schrank... 2.6.0.5: 61 capensis, Baker .........+ re | cephalotes, Steud..........+++ 61 cleomoidesy; BL? . sii. 6 sas 52 fortilis, Delile . . iid dl ios 53 genistifolia, Sch. et Thonn. .... 61 gisucn,. Willd, -.....Qiie~ deta 50 globifera, Sp. App. ......+565 52 goreensis, ‘: PDD. rnin. 6's « BO 53 grading, EL, 6 sei RSS 52 CHOAMAL Bahar’... «0.5. ci chiah aX 52 hyssopifolia, Ki. ...0....00+ 52 intermedia, Kotschy.......... 52 involucrata, Sol. .....+2+++5+ 51 laburnifolia, Zinn. ........++ 52 labubrnoides, Kl, . 60. See ee ee 53 lanceolata, E. Mey. ........+. 52 mossambicensis, Kl. .......+552 nigricans, Baker. ........+.++ 51 ononoides, Benth. .......+045. 51 pallida, BA... 0. Nas cee wes 53 pisiformis, Guill. et Perr....... 53 Saltiana, Andy... ..6660.8s0+% 53 My DI a oe 0 os inca 52 Croton niloticus, Muell. Arg. ......-- 145 Crozophora Plicata, A. JUss...ceeeeeeeees 146 ORUCIFERR ... 2.05. ce eeeeeens 27 oy peng tfolum, Steetz .......+4.-- 91 Cucumis dativus, Lam... .i08) 65 0\c5 78 Cucurbita exanthemantica, Fenzl ........ 77 inaxima, Duch, . icc ove ses 77 CUCURBITACER 3.0.0: 080 eeess 76 Cyanotis ; abyssinica, A. Rich. .....++.+: 162 hirsuta, Hochst. ......+.00+ 162 longifolia, Benth. .......6+0++ 163 Cyclonema myricoides, Hochst.........-- 133 Cycnium adonense, E. Mey. .....-+++++: 22 longiflorum, Eckl, et Zeyh. .... 123 mbopogon Seadeea App. Sp.....eceees 177 Fartus, App. Sp. ...seee reer 177 Oynodon Dactylon, Pers....+.++++++++> 173 Cynoglossum icamaadicdil Desf, vec vvessos 114 CYPERACEH ..cceeseereeteee 164 Cyperus alopecuroides, Rotth. ....++++ 166 aristatus, Rotth. ....-+++++0 164 articulatus, Linn. ...+.--+++++ 165 cuspidatus, H., B. et K. ...... 164 denudatus, Vahl ..... ceeenas 165 difformis, Linn..... 6+ ++++00+* 165 flavescens, Linn. ....+-+++++> 164 Grantii, Backel. ....-.+++++++ 164 Haspan, Linn. .....+.+++000+ 165 hemispheericus, Beckel. ....-- 166 levigatus, Linn. ....-+- +s ae eee Jaisoues, ‘Phas: feed 4 wari os 164 .
longus, Limn.....-..2+00eee rs 165 mucronatus, Rotth. ....-+++++ 164 nitidus, Lam. .....++++++005 164 obtusifiorus, Vahl .....++++++: 164 papyrus, Linn. ..++..++++000s 165 Sdoaiahs, App. Sp... .-.s++5+ 165",0
"SHALLOW WATER PLANTS *PYGMY EGYPTIAN PAPYRUS (Cyperus haspan).
One of the very prettiest and most useful of our new introductions. Grows 18-24 inches tall, the leaves being very graceful and of brightest green. Its graceful habit and clusters of russet flower bracts make it doubly spretty. 3 for $1.00; each +EGYPTIAN PAPYRUS or Paper papyrus.) Grows equally well the pool.
huge plumy heads 15 inches across.
of rich soil. 3 for $1.00; each *SPIRAL PALM. (Cyperus vegetus.) above which tall plumy heads of TI8O nek Ae ee eae *UMBRELLA PALM. (Cyperus alternifolius.) favorite with plumy heads of ribbon ieaves.
$1.00; each .....",0
